user_id,task_id,query_id,camera_green,total_entries_left,total_entries_right,response_left,response_right,max_idx_left,max_idx_right,query_length_left,query_length_right
worker_5b0f819d,206,1678,261,261,0,71,0,129,-1,1032,-1
worker_5b0f819d,206,1679,2183,2207,0,162,0,345,-1,358,-1
worker_5b0f819d,182,1568,401,729,0,279,0,1320,-1,1320,-1
worker_5b0f819d,182,1569,730,1131,0,257,0,1419,-1,2021,-1
worker_5b0f819d,182,1570,0,837,0,121,0,1822,-1,1835,-1
worker_5b0f819d,263,1989,1851,984,885,301,156,211,1746,1644,1782
worker_5b0f819d,263,1990,986,671,315,69,42,283,112,894,121
worker_5b0f819d,263,1991,1766,737,1075,329,206,348,1238,2048,1247
worker_7d079f07,123,871,2551,1275,1276,435,177,246,515,246,515
worker_7d079f07,123,872,1985,929,1056,96,307,244,614,244,614
worker_7d079f07,123,873,2613,1377,1236,276,694,324,836,324,836
worker_45d29299,102,668,1255,1255,0,616,0,2244,-1,2244,-1
worker_45d29299,102,670,441,442,0,345,0,1943,-1,2012,-1
worker_45d29299,102,671,695,695,0,393,0,1917,-1,1917,-1
worker_191ee47f,203,1316,1808,994,814,362,334,404,902,404,925
worker_191ee47f,101,505,1383,658,725,241,142,452,323,452,323
worker_191ee47f,101,506,1485,851,634,378,227,831,914,831,914
worker_191ee47f,101,507,1328,663,665,247,291,752,1070,752,1070
worker_191ee47f,83,227,0,1723,1680,822,422,2284,2691,2284,2691
worker_191ee47f,83,228,0,1117,1337,557,345,2216,2417,2216,2444
worker_191ee47f,83,229,0,640,432,309,325,2196,2439,2202,2542
worker_230d16da,195,1659,2284,1236,1184,323,231,1860,2776,1860,2776
worker_230d16da,195,1662,2907,1473,1488,581,378,2283,2754,2283,2754
worker_230d16da,195,1663,2539,1292,1255,255,143,2182,2644,2182,2644
worker_230d16da,204,1492,278,278,0,135,0,1786,-1,1786,-1
worker_230d16da,204,1493,670,685,0,368,0,1923,-1,1923,-1
worker_230d16da,204,1494,1283,1297,0,98,0,1810,-1,1810,-1
worker_230d16da,170,1652,1622,1802,0,757,0,2287,-1,2287,-1
worker_230d16da,170,1653,1267,1267,0,428,0,2447,-1,2447,-1
worker_230d16da,170,1654,422,428,0,144,0,1944,-1,1944,-1
worker_230d16da,160,1515,267,267,0,160,0,2086,-1,2086,-1
worker_230d16da,160,1516,295,297,0,63,0,2322,-1,2322,-1
worker_230d16da,160,1517,2602,2657,0,131,0,2274,-1,2523,-1
worker_230d16da,201,1521,921,500,421,52,40,627,984,627,1027
worker_230d16da,201,1523,597,289,308,78,54,1419,1223,1540,1359
worker_230d16da,201,1524,2443,1212,1235,52,78,1611,1537,1611,1543
worker_230d16da,185,1452,1517,916,875,129,144,1112,1382,1112,1399
worker_230d16da,185,1454,1508,882,940,263,163,1098,2235,1496,2281
worker_230d16da,185,1456,2160,1102,1060,128,218,1258,1743,1598,1743
worker_230d16da,180,1486,386,386,0,223,0,2214,-1,2253,-1
worker_230d16da,180,1487,597,597,0,181,0,2385,-1,2385,-1
worker_230d16da,180,1488,580,580,0,156,0,2417,-1,2452,-1
worker_a2b63b0c,180,1571,717,717,0,439,0,779,-1,779,-1
worker_a2b63b0c,180,1572,780,780,0,463,0,298,-1,315,-1
worker_a2b63b0c,180,1573,980,980,0,277,0,675,-1,675,-1
worker_a2b63b0c,283,1765,686,291,395,107,124,883,778,883,815
worker_a2b63b0c,283,1769,786,490,502,182,128,1256,838,1271,1472
worker_a2b63b0c,283,1771,405,202,203,24,159,879,1414,1253,1490
worker_a2b63b0c,285,2005,2377,1008,1399,67,836,71,914,676,928
worker_a2b63b0c,285,2006,605,249,356,72,101,201,538,733,553
worker_a2b63b0c,285,2007,481,252,229,30,92,210,1567,1123,2022
worker_abed75f4,174,1519,754,754,0,416,0,2621,-1,2621,-1
worker_abed75f4,174,1520,593,593,0,159,0,2659,-1,2659,-1
worker_abed75f4,174,1522,51,51,0,19,0,2616,-1,2616,-1
worker_abed75f4,206,1537,247,247,0,100,0,2370,-1,2370,-1
worker_abed75f4,206,1538,1138,1354,0,67,0,2322,-1,2488,-1
worker_abed75f4,199,1700,1812,915,897,127,160,800,1073,2238,2345
worker_abed75f4,199,1701,988,486,502,40,84,404,962,2574,2362
worker_abed75f4,180,1440,613,622,0,273,0,2725,-1,2725,-1
worker_abed75f4,180,1442,649,722,0,196,0,2624,-1,2636,-1
worker_abed75f4,180,1445,457,457,0,83,0,2741,-1,2741,-1
worker_507fc0c2,195,1687,5030,3737,3520,2149,846,1594,2186,1594,2257
worker_507fc0c2,195,1688,5021,2967,2962,1120,1153,2038,2474,2038,2474
worker_507fc0c2,195,1689,5343,2670,2691,1483,800,2170,2706,2170,2706
worker_507fc0c2,170,1681,1475,1511,0,1150,0,647,-1,647,-1
worker_507fc0c2,170,1682,2432,2500,0,1658,0,1176,-1,1190,-1
worker_507fc0c2,170,1685,220,2590,0,1904,0,1786,-1,1792,-1
worker_ea67330f,195,1513,1620,866,797,90,155,431,1039,2735,1607
worker_ea67330f,195,1514,518,230,288,46,91,1481,578,2856,2188
worker_ea67330f,195,1518,3,3,0,3,0,310,-1,2852,-1
worker_ea67330f,209,1504,1260,645,615,147,101,1436,1062,2414,2561
worker_ea67330f,209,1505,704,345,359,36,99,405,850,2322,2457
worker_ea67330f,193,1489,3818,1934,1936,150,141,957,1328,2610,2662
worker_ea67330f,193,1490,505,241,264,31,18,998,1384,2722,2886
worker_ea67330f,193,1491,409,208,201,12,36,586,2763,2643,2788
worker_ea67330f,199,1477,1891,999,892,116,176,2373,1567,2373,1571
worker_ea67330f,199,1478,2439,1202,1263,154,167,2260,2251,2260,2251
worker_ea67330f,207,1495,1292,645,667,136,130,904,953,2251,2610
worker_ea67330f,207,1499,1464,734,730,118,201,1721,2709,2493,2709
worker_ea67330f,207,1500,19,19,0,1,0,546,-1,2474,-1
worker_ea67330f,186,1483,353,353,0,152,0,2722,-1,2722,-1
worker_ea67330f,186,1484,419,419,0,144,0,1276,-1,2504,-1
worker_ea67330f,186,1485,288,288,0,42,0,2151,-1,2307,-1
worker_ea67330f,291,1919,914,442,472,85,192,171,1035,1843,2583
worker_ea67330f,291,1920,1296,619,677,153,154,998,434,1858,2245
worker_ea67330f,291,1921,994,455,539,63,153,441,794,1823,2441
worker_ea67330f,277,1891,782,449,333,160,191,969,2115,1723,2658
worker_ea67330f,277,1892,495,238,257,73,101,448,446,1407,2583
worker_ea67330f,303,1932,601,302,299,18,84,435,396,2607,2038
worker_ea67330f,303,1933,786,395,391,74,213,516,1029,2408,1815
worker_ea67330f,313,1888,834,424,410,220,96,582,352,2218,2862
worker_ea67330f,313,1889,1341,674,667,138,372,1250,432,2265,2769
worker_ea67330f,257,1957,608,287,321,82,171,510,657,1896,1522
worker_ea67330f,257,1958,264,133,131,10,55,500,310,2243,2128
worker_ea67330f,257,1960,83,70,13,26,3,372,130,2446,2228
worker_ea67330f,275,1941,865,427,517,106,313,486,453,2440,1902
worker_ea67330f,275,1942,603,309,322,87,190,518,502,2351,971
worker_ea67330f,285,1962,0,405,261,105,128,930,1016,1470,1136
worker_ea67330f,285,1964,0,276,279,43,187,444,478,2162,1683
worker_ea67330f,285,1965,0,12,10,2,10,405,330,2282,1603
worker_ea67330f,317,1912,1056,608,448,156,258,2579,2072,2689,2741
worker_ea67330f,317,1913,215,9,206,9,124,406,453,2789,2792
worker_ea67330f,317,1914,84,84,0,15,0,460,-1,2742,-1
worker_675cfc96,157,1631,1160,740,792,281,107,593,910,666,921
worker_675cfc96,157,1632,1064,795,681,119,161,1179,1323,1206,1330
worker_675cfc96,157,1633,589,263,326,52,90,1199,1210,2032,2284
worker_675cfc96,175,1612,1444,832,766,221,123,275,190,275,190
worker_675cfc96,175,1613,1597,769,932,140,205,300,95,300,95
worker_675cfc96,175,1614,497,294,203,32,45,184,112,374,130
worker_675cfc96,162,1605,266,374,0,108,0,1068,-1,1068,-1
worker_675cfc96,162,1606,767,1189,0,439,0,351,-1,364,-1
worker_675cfc96,162,1607,292,326,0,98,0,195,-1,195,-1
worker_675cfc96,184,1672,211,211,0,54,0,239,-1,1207,-1
worker_675cfc96,184,1673,691,711,0,226,0,493,-1,517,-1
worker_675cfc96,184,1674,1438,1447,0,62,0,362,-1,783,-1
worker_675cfc96,155,1565,44,809,611,44,57,298,793,1564,978
worker_675cfc96,155,1566,220,423,594,18,70,1413,1034,1676,1090
worker_675cfc96,155,1567,0,927,928,13,126,1756,1507,1881,1507
worker_3cfc1ae2,157,1323,7030,3537,3523,737,987,2441,1474,2441,1474
worker_3cfc1ae2,157,1324,4475,2237,2332,432,770,2137,976,2137,2086
worker_3cfc1ae2,157,1325,4935,2525,2410,857,647,1942,1782,1942,1808
worker_3cfc1ae2,173,1223,7294,3595,3699,667,1020,2807,2142,2807,2152
worker_3cfc1ae2,173,1224,12376,6250,6130,1106,2042,2645,2059,2645,2072
worker_3cfc1ae2,173,1225,4235,2099,2136,362,653,2952,1537,2952,1746
worker_3cfc1ae2,155,1236,3658,1820,1924,279,485,154,151,154,151
worker_3cfc1ae2,155,1237,3443,1738,1705,422,235,847,459,847,472
worker_3cfc1ae2,155,1238,1555,767,788,259,244,458,340,458,340
worker_3cfc1ae2,180,1248,1108,1108,0,286,0,1502,-1,1502,-1
worker_3cfc1ae2,180,1249,1697,1697,0,459,0,2156,-1,2156,-1
worker_3cfc1ae2,180,1250,1091,1091,0,169,0,2485,-1,2485,-1
worker_998a6ee4,62,423,0,406,0,185,0,1031,-1,1044,-1
worker_998a6ee4,62,424,0,469,0,168,0,1304,-1,1304,-1
worker_998a6ee4,62,425,0,126,0,103,0,1708,-1,1708,-1
worker_998a6ee4,87,456,0,379,387,34,43,479,182,623,648
worker_998a6ee4,87,457,0,118,123,10,34,1106,1226,1170,1306
worker_998a6ee4,87,458,0,32,26,6,17,95,166,527,1401
worker_998a6ee4,69,432,0,442,416,115,91,1681,1689,2039,1698
worker_998a6ee4,69,433,0,339,351,17,24,1556,870,1556,1716
worker_998a6ee4,69,434,0,97,96,20,14,804,958,1806,1363
worker_998a6ee4,66,465,0,883,0,155,0,1057,-1,1074,-1
worker_998a6ee4,66,466,0,298,0,140,0,1379,-1,1379,-1
worker_998a6ee4,66,469,0,132,0,109,0,1506,-1,1687,-1
worker_998a6ee4,136,561,122,201,0,132,0,1126,-1,1126,-1
worker_998a6ee4,136,563,115,338,0,120,0,949,-1,949,-1
worker_998a6ee4,136,564,569,579,0,47,0,1512,-1,1635,-1
worker_998a6ee4,73,480,0,249,234,48,59,922,960,1007,967
worker_998a6ee4,73,481,0,183,198,27,23,540,779,604,1012
worker_998a6ee4,73,482,0,2,0,1,0,23,-1,1274,-1
worker_998a6ee4,97,554,92,488,551,200,239,811,1967,2091,1986
worker_998a6ee4,97,555,360,406,497,116,275,1071,1252,1071,1421
worker_998a6ee4,97,556,290,147,149,40,48,1027,2056,2572,2056
worker_998a6ee4,68,447,0,995,0,375,0,1319,-1,1319,-1
worker_998a6ee4,68,451,0,672,0,162,0,1888,-1,1919,-1
worker_998a6ee4,68,452,0,34,0,8,0,1751,-1,2057,-1
worker_998a6ee4,80,453,0,294,0,134,0,480,-1,685,-1
worker_998a6ee4,80,454,0,166,0,82,0,1220,-1,1220,-1
worker_998a6ee4,80,455,0,140,0,57,0,1181,-1,1181,-1
worker_998a6ee4,84,438,0,2032,0,398,0,1600,-1,1601,-1
worker_998a6ee4,84,439,0,655,0,100,0,1510,-1,1518,-1
worker_998a6ee4,84,440,0,71,0,7,0,103,-1,2144,-1
worker_998a6ee4,103,546,332,285,337,164,86,598,700,1494,735
worker_998a6ee4,103,547,370,291,251,143,67,480,763,615,805
worker_998a6ee4,103,548,219,107,112,67,42,1010,659,1016,1203
worker_998a6ee4,132,550,194,243,0,198,0,2433,-1,2433,-1
worker_998a6ee4,132,551,293,293,0,172,0,2265,-1,2265,-1
worker_998a6ee4,132,552,465,465,0,165,0,2334,-1,2339,-1
worker_998a6ee4,90,435,0,224,0,109,0,1488,-1,1488,-1
worker_998a6ee4,90,436,0,270,0,83,0,1437,-1,1438,-1
worker_998a6ee4,90,437,0,203,0,52,0,1132,-1,1181,-1
worker_998a6ee4,137,538,1210,595,615,231,136,1868,1771,1884,1771
worker_998a6ee4,137,540,675,368,307,132,124,1128,1568,1184,1568
worker_998a6ee4,137,541,297,138,159,13,52,96,1890,129,2383
worker_998a6ee4,79,462,0,247,244,61,37,1395,2406,1395,2433
worker_998a6ee4,79,463,0,437,444,49,121,1679,2272,1713,2272
worker_998a6ee4,72,471,0,91,0,74,0,1173,-1,1173,-1
worker_998a6ee4,72,472,0,212,0,84,0,1096,-1,1096,-1
worker_998a6ee4,72,473,0,143,0,106,0,873,-1,986,-1
worker_998a6ee4,140,542,269,269,0,232,0,1445,-1,1730,-1
worker_998a6ee4,140,543,249,249,0,150,0,1144,-1,1520,-1
worker_998a6ee4,140,544,364,406,0,46,0,1055,-1,1081,-1
worker_998a6ee4,82,426,0,205,0,100,0,622,-1,640,-1
worker_998a6ee4,82,428,0,304,0,117,0,1479,-1,1501,-1
worker_998a6ee4,82,430,0,152,0,57,0,1834,-1,1834,-1
worker_998a6ee4,85,477,0,219,197,51,57,833,1028,887,1033
worker_998a6ee4,85,478,0,268,272,52,72,891,1016,1040,1016
worker_998a6ee4,85,479,0,12,11,1,8,214,783,1769,2048
worker_998a6ee4,88,444,0,185,0,120,0,1502,-1,1502,-1
worker_998a6ee4,88,446,0,96,0,18,0,1696,-1,1735,-1
worker_998a6ee4,115,558,375,444,202,105,40,991,160,991,2214
worker_998a6ee4,115,557,610,450,948,109,373,944,2214,944,2241
worker_998a6ee4,115,559,0,107,41,56,29,2595,1531,2595,1884
worker_998a6ee4,67,459,0,123,134,39,19,646,532,1486,611
worker_998a6ee4,67,460,0,139,133,45,21,915,531,943,531
worker_998a6ee4,67,461,0,14,15,11,4,146,104,1478,744
